event_id,asset_id,event_type,severity,event_timestamp,source_ip,status,detection_source
1859,17,Brute Force,Medium,2023-06-15 09:47:43,149.248.95.18,Escalated,WAF
1860,130,Brute Force,High,2024-06-18 11:09:20,53.162.189.43,Investigating,SIEM
1861,120,Phishing,High,2023-05-03 09:36:31,216.254.34.150,Open,Manual
1862,177,Brute Force,High,2024-11-11 10:34:54,75.78.65.137,False Positive,IDS
1863,171,Failed Login,Medium,2024-03-28 07:39:02,217.171.54.209,Investigating,EDR
1864,100,Brute Force,High,2025-03-11 18:51:21,240.134.107.11,Escalated,IDS
1865,109,Lateral Movement,High,2024-05-26 18:00:38,17.87.33.48,Open,WAF
1866,92,Anomalous Traffic,Medium,2025-02-13 22:33:40,244.101.109.182,Escalated,WAF
1867,103,DDoS,Medium,2024-11-26 21:36:03,110.146.172.188,Investigating,Firewall
1868,168,Malware Detected,Medium,2024-10-29 20:24:37,184.241.209.249,Investigating,EDR
1869,196,Brute Force,High,2024-03-01 02:31:07,107.172.58.227,Escalated,EDR
1870,111,Port Scan,High,2023-12-20 17:57:07,203.239.86.164,Resolved,EDR
1871,197,DDoS,Low,2023-12-15 09:55:38,178.115.78.187,Investigating,Firewall
1872,33,Malware Detected,High,2023-05-22 21:59:42,199.27.39.17,Open,Firewall
1873,146,Anomalous Traffic,Low,2024-03-20 02:32:56,248.250.226.246,Resolved,EDR
1874,130,Failed Login,High,2024-11-09 23:53:11,134.87.63.226,Escalated,EDR
1875,124,Malware Detected,Medium,2024-05-21 20:22:41,47.88.202.140,Open,Manual
1876,23,DDoS,Medium,2024-06-13 03:34:36,213.208.113.13,Open,Firewall
1877,118,Data Exfiltration,Medium,2023-05-18 07:53:22,221.189.78.186,Open,SIEM
1878,105,Anomalous Traffic,Medium,2025-02-22 06:57:51,77.246.40.173,False Positive,EDR
1879,134,DDoS,Low,2023-12-21 09:10:20,199.66.126.249,Resolved,Manual
1880,37,Data Exfiltration,Critical,2024-10-01 00:10:10,36.137.37.237,Investigating,SIEM
1881,162,DDoS,Medium,2024-02-18 14:30:19,55.133.39.67,Open,Firewall
1882,157,Port Scan,Critical,2024-03-08 14:51:35,217.234.27.158,Resolved,WAF
1883,143,Lateral Movement,Medium,2024-03-18 13:57:08,146.91.92.156,Investigating,IDS
1884,45,Policy Violation,Medium,2024-02-15 09:22:18,33.48.219.113,False Positive,Firewall
1885,175,Phishing,Medium,2023-07-30 20:26:11,135.215.180.253,Open,WAF
1886,103,Brute Force,Low,2023-04-22 08:47:47,50.92.77.27,False Positive,WAF
1887,92,Phishing,Low,2023-10-21 05:08:17,238.255.164.222,Escalated,SIEM
1888,3,Phishing,Medium,2023-09-11 15:59:58,65.142.123.19,False Positive,Manual
1889,187,Policy Violation,High,2023-11-01 06:32:40,128.12.71.201,False Positive,IDS
1890,101,Intrusion Attempt,High,2024-07-11 17:07:25,125.201.131.30,Investigating,EDR
1891,64,Lateral Movement,High,2024-10-28 10:51:59,17.22.190.35,Investigating,Firewall
1892,48,Phishing,Critical,2024-01-29 07:05:45,38.149.204.124,Investigating,Manual
1893,65,Lateral Movement,Low,2023-07-30 02:39:25,152.51.255.141,Escalated,SIEM
1894,162,Brute Force,Medium,2024-01-02 19:42:52,118.252.227.188,False Positive,SIEM
1895,8,Policy Violation,Medium,2023-09-02 18:57:22,131.192.33.138,Resolved,IDS
1896,35,Brute Force,High,2024-06-29 02:16:14,127.33.202.42,Resolved,WAF
1897,117,Failed Login,Critical,2023-05-24 22:24:34,142.176.160.117,Escalated,SIEM
1898,148,DDoS,High,2023-04-21 18:04:57,109.19.62.119,Resolved,IDS
1899,33,Failed Login,Medium,2024-07-27 20:19:02,242.223.189.189,False Positive,EDR
1900,103,Brute Force,High,2024-11-09 11:18:09,89.104.130.222,Investigating,Firewall
1901,107,Intrusion Attempt,Low,2023-01-20 03:23:05,118.65.217.154,False Positive,SIEM
1902,169,Anomalous Traffic,Low,2024-05-24 19:48:08,34.85.66.185,Open,Firewall
1903,72,Phishing,Low,2023-01-18 01:26:37,83.171.50.178,Investigating,WAF
1904,185,Intrusion Attempt,Medium,2023-05-27 06:21:16,177.133.230.254,Escalated,Firewall
1905,22,Port Scan,Medium,2025-03-07 10:37:22,176.139.242.127,False Positive,WAF
1906,5,DDoS,Medium,2024-05-22 21:36:33,91.84.247.226,Escalated,EDR
1907,184,Port Scan,Medium,2024-04-17 22:52:24,176.101.111.207,Investigating,WAF
1908,178,Intrusion Attempt,High,2023-04-05 18:51:20,51.154.121.134,Open,WAF
1909,174,Brute Force,High,2023-05-31 12:07:25,13.243.52.155,Resolved,Firewall
1910,116,Brute Force,High,2024-07-16 18:25:38,105.37.162.95,Investigating,WAF
1911,142,Failed Login,Medium,2025-03-14 10:19:36,80.241.40.71,False Positive,WAF
1912,77,Data Exfiltration,Low,2023-02-14 09:49:32,14.143.161.179,Investigating,SIEM
1913,182,DDoS,Low,2024-12-20 06:46:37,52.203.10.68,Investigating,SIEM
1914,168,DDoS,Medium,2024-02-24 20:11:16,200.177.156.205,Investigating,Firewall
1915,158,Policy Violation,High,2023-07-28 07:36:41,81.117.166.185,Investigating,SIEM
1916,191,Privilege Escalation,High,2025-01-03 13:47:51,214.158.204.59,Resolved,Firewall
1917,182,Policy Violation,Critical,2024-02-14 06:24:49,233.84.115.123,Resolved,Firewall
1918,10,Policy Violation,Critical,2023-05-31 00:54:30,68.208.135.70,Escalated,SIEM
1919,146,Brute Force,Critical,2024-07-17 23:26:09,209.134.251.55,Investigating,Firewall
1920,41,Failed Login,High,2023-03-23 06:54:40,86.219.248.15,Escalated,EDR
1921,196,Anomalous Traffic,Medium,2024-04-28 21:33:58,109.239.173.204,Escalated,Manual
1922,199,Privilege Escalation,Medium,2023-04-20 06:10:08,70.109.12.74,Resolved,WAF
1923,14,Port Scan,Low,2024-02-18 04:04:55,192.178.254.143,Open,IDS
1924,195,Anomalous Traffic,Critical,2023-04-14 12:23:02,32.246.189.192,Investigating,Firewall
1925,196,DDoS,Medium,2024-05-13 05:16:29,1.195.229.114,False Positive,IDS
1926,153,Malware Detected,Medium,2025-01-31 15:49:24,118.78.7.175,False Positive,IDS
1927,65,Policy Violation,Medium,2024-07-11 14:53:46,127.12.49.52,Resolved,WAF
1928,95,Privilege Escalation,High,2023-11-15 02:52:16,27.151.16.12,Escalated,Manual
1929,24,Brute Force,High,2023-03-27 13:51:44,210.247.169.231,Resolved,Manual
1930,62,Brute Force,Low,2023-12-10 21:56:38,138.63.249.186,False Positive,IDS
1931,2,DDoS,Medium,2023-10-31 12:53:01,34.15.196.223,Open,Firewall
1932,132,Brute Force,Medium,2024-11-26 04:08:48,68.218.160.217,False Positive,WAF
1933,50,Data Exfiltration,High,2025-03-19 04:14:16,141.199.207.14,Escalated,SIEM
1934,103,Data Exfiltration,High,2023-11-26 01:25:31,110.124.187.182,False Positive,IDS
1935,30,Brute Force,High,2025-03-16 13:23:17,157.29.111.63,Open,EDR
1936,159,Lateral Movement,Medium,2024-05-05 22:02:54,135.136.225.124,Escalated,Firewall
1937,53,Policy Violation,Medium,2025-03-03 18:36:41,190.49.39.19,Open,Manual
1938,119,Data Exfiltration,Low,2023-06-24 19:20:18,214.9.222.122,False Positive,SIEM
1939,117,Intrusion Attempt,High,2023-02-15 19:31:58,104.88.166.101,Investigating,SIEM
1940,173,Intrusion Attempt,Low,2023-09-10 18:15:23,144.222.89.241,Open,IDS
1941,65,Malware Detected,Medium,2023-01-07 20:47:20,254.243.233.137,Open,Firewall
1942,111,Brute Force,Medium,2023-03-04 05:18:16,30.151.165.175,Resolved,SIEM
1943,178,Lateral Movement,High,2024-06-12 07:07:19,177.251.47.33,False Positive,IDS
1944,26,Brute Force,Medium,2023-12-10 08:15:55,107.251.148.122,Investigating,WAF
1945,49,Anomalous Traffic,Critical,2024-08-30 08:36:00,138.247.215.178,Investigating,Manual
1946,194,Lateral Movement,Medium,2025-02-07 00:50:22,215.94.120.228,Resolved,Manual
1947,182,Data Exfiltration,Medium,2023-11-23 04:32:42,101.39.75.12,Investigating,Firewall
1948,112,Phishing,Medium,2023-07-04 02:38:23,64.208.243.194,Investigating,Firewall
1949,52,Phishing,Medium,2024-05-23 03:36:28,13.164.169.172,Escalated,WAF
1950,78,Brute Force,Medium,2023-03-06 08:11:52,110.180.171.252,Open,SIEM
1951,158,Lateral Movement,Low,2024-04-29 18:40:32,6.20.241.23,False Positive,Manual
1952,36,DDoS,Medium,2024-05-29 06:45:51,126.238.85.243,Investigating,WAF
1953,140,Anomalous Traffic,Low,2023-04-15 05:52:19,239.68.72.33,Open,Firewall
1954,183,Malware Detected,Medium,2024-12-05 10:53:30,112.143.137.181,Escalated,IDS
1955,83,Lateral Movement,Medium,2023-05-20 03:15:58,42.127.143.239,False Positive,SIEM
1956,11,Policy Violation,Medium,2024-10-14 05:50:30,75.71.149.124,False Positive,EDR
1957,90,Data Exfiltration,Critical,2024-04-09 01:55:55,189.74.86.197,Escalated,IDS
1958,162,Policy Violation,Low,2023-07-07 01:08:07,120.245.80.23,Escalated,Manual
1959,11,Brute Force,Low,2024-11-13 13:35:54,243.255.181.100,Resolved,WAF
1960,31,Privilege Escalation,High,2024-02-29 13:37:15,135.68.235.90,Escalated,EDR
1961,185,Phishing,High,2024-02-07 09:32:45,215.196.172.250,Investigating,EDR
1962,175,Phishing,High,2024-12-15 13:39:18,170.119.83.222,Escalated,Manual
1963,63,Privilege Escalation,High,2025-03-17 00:12:56,241.105.107.166,Resolved,WAF
1964,129,Data Exfiltration,Medium,2023-04-21 19:32:55,151.123.158.208,Resolved,WAF
1965,99,Port Scan,High,2024-03-11 01:01:21,175.30.106.250,Resolved,Firewall
1966,41,Phishing,Medium,2023-02-20 13:59:22,232.240.71.2,Resolved,Manual
1967,101,Failed Login,Low,2023-05-10 12:20:35,123.113.137.122,Open,SIEM
1968,184,Anomalous Traffic,Medium,2023-04-27 17:46:09,20.152.186.11,Open,EDR
1969,122,Anomalous Traffic,Medium,2024-12-04 20:07:46,221.18.131.224,Investigating,EDR
1970,187,Intrusion Attempt,High,2025-01-08 21:09:21,174.251.185.39,Resolved,EDR
1971,54,Port Scan,High,2024-05-26 11:37:11,65.175.230.135,Investigating,Firewall
1972,129,Malware Detected,Low,2023-08-30 09:14:43,166.63.7.153,Escalated,WAF
1973,115,Data Exfiltration,High,2023-04-15 06:42:03,230.117.172.242,Open,Firewall
1974,149,Privilege Escalation,Low,2024-11-24 02:57:32,239.123.220.78,Resolved,EDR
1975,4,Data Exfiltration,Critical,2023-05-24 02:18:14,66.223.177.145,Escalated,Manual
1976,138,Anomalous Traffic,Low,2024-02-16 23:07:02,220.209.130.176,False Positive,WAF
1977,112,Brute Force,High,2023-09-24 16:52:16,21.163.241.163,Escalated,IDS
1978,168,Intrusion Attempt,Medium,2023-01-04 14:41:07,224.44.226.54,Open,SIEM
1979,20,Failed Login,Medium,2023-06-24 02:52:14,213.5.206.32,False Positive,SIEM
1980,21,Malware Detected,Medium,2024-02-14 07:52:31,39.40.46.232,Open,Manual
1981,126,DDoS,Critical,2024-10-16 22:37:42,146.197.213.247,False Positive,EDR
1982,177,DDoS,Medium,2024-02-27 20:54:26,213.10.72.254,False Positive,Firewall
1983,125,Port Scan,Low,2023-10-09 21:59:45,154.253.82.126,Escalated,EDR
1984,48,DDoS,High,2023-07-28 19:03:32,232.72.54.249,Investigating,Manual
1985,96,Malware Detected,High,2023-10-17 01:28:38,107.68.83.238,False Positive,Firewall
1986,19,Data Exfiltration,High,2023-03-17 13:08:20,163.115.240.40,Resolved,SIEM
1987,160,DDoS,Medium,2023-04-26 20:49:06,214.83.126.190,False Positive,WAF
1988,98,Anomalous Traffic,Medium,2024-04-14 11:19:39,188.241.129.179,Escalated,EDR
1989,188,Lateral Movement,Low,2024-11-15 16:57:22,249.81.6.246,False Positive,Manual
1990,88,Data Exfiltration,Medium,2023-02-04 14:11:11,216.64.136.125,Open,Manual
1991,79,DDoS,High,2024-05-04 12:38:27,207.177.255.40,Resolved,Firewall
1992,10,Brute Force,Low,2023-09-03 04:53:49,171.252.127.106,Escalated,SIEM
1993,150,Lateral Movement,Low,2024-04-21 17:45:31,112.113.173.158,Escalated,IDS
1994,138,Anomalous Traffic,Medium,2024-11-09 14:31:21,8.52.253.64,Escalated,Manual
1995,165,Intrusion Attempt,Medium,2023-10-09 05:03:12,12.187.121.70,Escalated,IDS
1996,47,Policy Violation,Low,2024-06-25 00:28:21,202.130.107.101,Investigating,IDS
1997,1,Malware Detected,Medium,2024-03-09 08:47:31,11.100.119.147,Investigating,WAF
1998,15,Intrusion Attempt,Medium,2023-12-23 01:05:13,196.111.193.220,Escalated,Firewall
1999,5,Phishing,Critical,2024-10-24 08:40:29,14.239.253.127,False Positive,Firewall
2000,187,DDoS,Medium,2025-03-10 18:12:40,202.63.20.137,Escalated,EDR
